,Unnamed: 0.1,Unnamed: 0,Date,Matchup,Bookmaker,Team,Moneyline Odds,Estimated Win Percentage,Opposing Odds,TEAM_NAME,GAME_DATE,Model Win Prob,WL,Difference,Profit
2088,2164,2164,2024-03-27,Minnesota Timberwolves vs Detroit Pistons,draftkings,Detroit Pistons,800,0.1111111111111111,-1350,Detroit Pistons,2024-03-27,0.2165355,0,0.10542438888888889,-100.0
1851,1918,1918,2024-03-10,Cleveland Cavaliers vs Brooklyn Nets,draftkings,Brooklyn Nets,270,0.2702702702702703,-340,Brooklyn Nets,2024-03-10,0.37567738,1,0.10540710972972972,270.0
627,650,650,2023-12-11,Philadelphia 76ers vs Washington Wizards,draftkings,Philadelphia 76ers,-650,0.8666666666666667,470,Philadelphia 76ers,2023-12-11,0.76145375,1,-0.10521291666666666,-100.0
1117,1157,1157,2024-01-13,San Antonio Spurs vs Chicago Bulls,draftkings,San Antonio Spurs,185,0.3508771929824561,-225,San Antonio Spurs,2024-01-13,0.2458523,0,-0.10502489298245613,44.44444444444444
1063,1101,1101,2024-01-10,Indiana Pacers vs Washington Wizards,draftkings,Washington Wizards,260,0.2777777777777778,-325,Washington Wizards,2024-01-10,0.17288855,0,-0.10488922777777779,30.76923076923077
1538,1593,1593,2024-02-12,Memphis Grizzlies vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-375,0.7894736842105263,295,New Orleans Pelicans,2024-02-12,0.6847186,1,-0.10475508421052637,-100.0
848,879,879,2023-12-26,Houston Rockets vs Indiana Pacers,draftkings,Indiana Pacers,130,0.4347826086956521,-155,Indiana Pacers,2023-12-26,0.33005273,1,-0.10472987869565209,-100.0
2010,2082,2082,2024-03-22,Detroit Pistons vs Boston Celtics,draftkings,Boston Celtics,-1050,0.9130434782608696,675,Boston Celtics,2024-03-22,0.8085681,1,-0.10447537826086961,-100.0
1446,1499,1499,2024-02-06,Brooklyn Nets vs Dallas Mavericks,draftkings,Dallas Mavericks,-148,0.5967741935483871,124,Dallas Mavericks,2024-02-06,0.4924306,1,-0.10434359354838713,-100.0
988,1023,1023,2024-01-05,Brooklyn Nets vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-218,0.6855345911949685,180,Oklahoma City Thunder,2024-01-05,0.78981745,0,0.10428285880503152,-100.0
1803,1868,1868,2024-03-07,Dallas Mavericks vs Miami Heat,draftkings,Dallas Mavericks,-192,0.6575342465753424,160,Dallas Mavericks,2024-03-07,0.5533324,1,-0.10420184657534248,-100.0
1286,1333,1333,2024-01-26,Toronto Raptors vs Los Angeles Clippers,draftkings,Toronto Raptors,260,0.2777777777777778,-325,Toronto Raptors,2024-01-26,0.3816807,0,0.1039029222222222,-100.0
1674,1734,1734,2024-02-27,New York Knicks vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-142,0.5867768595041323,120,New Orleans Pelicans,2024-02-27,0.69035983,1,0.10358297049586773,70.4225352112676
2360,2445,2445,2024-04-14,Memphis Grizzlies vs Denver Nuggets,draftkings,Memphis Grizzlies,625,0.1379310344827586,-950,Memphis Grizzlies,2024-04-14,0.24139664,0,0.1034656055172414,-100.0
1014,1050,1050,2024-01-06,Philadelphia 76ers vs Utah Jazz,draftkings,Philadelphia 76ers,-750,0.8823529411764706,525,Philadelphia 76ers,2024-01-06,0.7789545,0,-0.10339844117647057,525.0
1834,1900,1900,2024-03-09,Phoenix Suns vs Boston Celtics,draftkings,Boston Celtics,-218,0.6855345911949685,180,Boston Celtics,2024-03-09,0.7888777,1,0.1033431088050315,45.87155963302752
415,427,427,2023-11-22,Houston Rockets vs Memphis Grizzlies,draftkings,Memphis Grizzlies,180,0.3571428571428571,-218,Memphis Grizzlies,2023-11-22,0.25382274,0,-0.1033201171428571,45.87155963302752
712,738,738,2023-12-16,Golden State Warriors vs Brooklyn Nets,draftkings,Brooklyn Nets,136,0.423728813559322,-162,Brooklyn Nets,2023-12-16,0.5268488,0,0.10311998644067799,-100.0
1479,1533,1533,2024-02-08,Memphis Grizzlies vs Chicago Bulls,draftkings,Memphis Grizzlies,190,0.3448275862068966,-230,Memphis Grizzlies,2024-02-08,0.2418455,0,-0.10298208620689658,43.47826086956522
133,138,138,2023-11-02,Utah Jazz vs Orlando Magic,draftkings,Orlando Magic,-115,0.5348837209302325,-105,Orlando Magic,2023-11-02,0.6376263,1,0.10274257906976747,86.95652173913044
1180,1224,1224,2024-01-18,Sacramento Kings vs Indiana Pacers,draftkings,Indiana Pacers,250,0.2857142857142857,-310,Indiana Pacers,2024-01-18,0.38841662,1,0.10270233428571429,250.0
2124,2201,2201,2024-03-29,Sacramento Kings vs Dallas Mavericks,draftkings,Sacramento Kings,-115,0.5348837209302325,-105,Sacramento Kings,2024-03-29,0.4322978,0,-0.1025859209302325,95.23809523809524
673,698,698,2023-12-14,Boston Celtics vs Cleveland Cavaliers,draftkings,Boston Celtics,-395,0.797979797979798,310,Boston Celtics,2023-12-14,0.69552433,1,-0.10245546797979799,-100.0
1027,1063,1063,2024-01-07,Dallas Mavericks vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-135,0.574468085106383,114,Minnesota Timberwolves,2024-01-07,0.67656183,0,0.102093744893617,-100.0
3,3,3,2023-10-24,Golden State Warriors vs Phoenix Suns,draftkings,Phoenix Suns,-108,0.5192307692307693,-112,Phoenix Suns,2023-10-24,0.62123215,1,0.10200138076923071,92.5925925925926
2125,2202,2202,2024-03-30,New Orleans Pelicans vs Boston Celtics,draftkings,Boston Celtics,-230,0.696969696969697,190,Boston Celtics,2024-03-30,0.7986445,1,0.10167480303030296,43.47826086956522
431,444,444,2023-11-24,Toronto Raptors vs Chicago Bulls,draftkings,Chicago Bulls,170,0.3703703703703703,-205,Chicago Bulls,2023-11-24,0.26881453,0,-0.1015558403703703,48.78048780487805
1664,1724,1724,2024-02-27,Orlando Magic vs Brooklyn Nets,draftkings,Brooklyn Nets,295,0.2531645569620253,-375,Brooklyn Nets,2024-02-27,0.35470036,0,0.10153580303797471,-100.0
62,64,64,2023-10-28,Minnesota Timberwolves vs Miami Heat,draftkings,Miami Heat,160,0.3846153846153846,-192,Miami Heat,2023-10-28,0.28321117,0,-0.10140421461538457,52.083333333333336
671,696,696,2023-12-13,Utah Jazz vs New York Knicks,draftkings,New York Knicks,-238,0.7041420118343196,195,New York Knicks,2023-12-13,0.6028323,0,-0.10130971183431958,195.0
520,537,537,2023-11-30,San Antonio Spurs vs Atlanta Hawks,draftkings,San Antonio Spurs,245,0.2898550724637681,-305,San Antonio Spurs,2023-11-30,0.18883409,0,-0.10102098246376812,32.78688524590164
492,508,508,2023-11-28,Minnesota Timberwolves vs Oklahoma City Thunder,draftkings,Minnesota Timberwolves,-166,0.6240601503759399,140,Minnesota Timberwolves,2023-11-28,0.72491586,1,0.1008557096240601,60.24096385542169
1369,1419,1419,2024-01-31,Houston Rockets vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-135,0.574468085106383,114,New Orleans Pelicans,2024-01-31,0.6752846,1,0.10081651489361698,74.07407407407408
217,224,224,2023-11-08,Minnesota Timberwolves vs New Orleans Pelicans,draftkings,Minnesota Timberwolves,-290,0.7435897435897436,235,Minnesota Timberwolves,2023-11-08,0.8441412,1,0.10055145641025642,34.48275862068966
1212,1256,1256,2024-01-20,Minnesota Timberwolves vs Oklahoma City Thunder,draftkings,Minnesota Timberwolves,-148,0.5967741935483871,124,Minnesota Timberwolves,2024-01-20,0.6972102,0,0.10043600645161288,-100.0
1936,2006,2006,2024-03-16,Los Angeles Lakers vs Golden State Warriors,draftkings,Golden State Warriors,130,0.4347826086956521,-155,Golden State Warriors,2024-03-16,0.535216,1,0.10043339130434792,130.0
1827,1892,1892,2024-03-08,Los Angeles Lakers vs Milwaukee Bucks,draftkings,Los Angeles Lakers,-105,0.5121951219512195,-115,Los Angeles Lakers,2024-03-08,0.6125266,1,0.10033147804878051,95.23809523809524
1480,1534,1534,2024-02-08,Milwaukee Bucks vs Minnesota Timberwolves,draftkings,Milwaukee Bucks,-120,0.5454545454545454,100,Milwaukee Bucks,2024-02-08,0.6454143,0,0.09995975454545458,-100.0
2040,2114,2114,2024-03-24,Minnesota Timberwolves vs Golden State Warriors,draftkings,Golden State Warriors,130,0.4347826086956521,-155,Golden State Warriors,2024-03-24,0.53473806,0,0.09995545130434791,-100.0
1335,1384,1384,2024-01-29,Houston Rockets vs Los Angeles Lakers,draftkings,Houston Rockets,-105,0.5121951219512195,-115,Houston Rockets,2024-01-29,0.6120473,1,0.09985217804878044,95.23809523809524
518,535,535,2023-11-30,Miami Heat vs Indiana Pacers,draftkings,Miami Heat,-125,0.5555555555555556,105,Miami Heat,2023-11-30,0.6553196,1,0.09976404444444442,80.0
365,376,376,2023-11-19,Dallas Mavericks vs Sacramento Kings,draftkings,Dallas Mavericks,-115,0.5348837209302325,-105,Dallas Mavericks,2023-11-19,0.6345813,0,0.0996975790697675,-100.0
954,988,988,2024-01-02,Golden State Warriors vs Orlando Magic,draftkings,Golden State Warriors,-155,0.6078431372549019,130,Golden State Warriors,2024-01-02,0.5083804,1,-0.09946273725490196,-100.0
341,351,351,2023-11-17,Portland Trail Blazers vs Los Angeles Lakers,draftkings,Portland Trail Blazers,250,0.2857142857142857,-310,Portland Trail Blazers,2023-11-17,0.18642606,0,-0.0992882257142857,32.25806451612903
198,204,204,2023-11-06,Denver Nuggets vs New Orleans Pelicans,draftkings,Denver Nuggets,-238,0.7041420118343196,195,Denver Nuggets,2023-11-06,0.8033875,1,0.09924548816568046,42.016806722689076
875,907,907,2023-12-28,Minnesota Timberwolves vs Dallas Mavericks,draftkings,Minnesota Timberwolves,-395,0.797979797979798,310,Minnesota Timberwolves,2023-12-28,0.6987951,1,-0.09918469797979801,-100.0
1225,1270,1270,2024-01-22,Orlando Magic vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-115,0.5348837209302325,-105,Cleveland Cavaliers,2024-01-22,0.6339588,1,0.09907507906976754,86.95652173913044
553,572,572,2023-12-02,Dallas Mavericks vs Oklahoma City Thunder,draftkings,Dallas Mavericks,136,0.423728813559322,-162,Dallas Mavericks,2023-12-02,0.5225415,0,0.09881268644067798,-100.0
95,98,98,2023-10-30,Denver Nuggets vs Utah Jazz,draftkings,Denver Nuggets,-340,0.7727272727272727,270,Denver Nuggets,2023-10-30,0.871417,1,0.09868972727272729,29.41176470588235
594,614,614,2023-12-07,Los Angeles Lakers vs New Orleans Pelicans,draftkings,Los Angeles Lakers,-125,0.5555555555555556,105,Los Angeles Lakers,2023-12-07,0.6536033,1,0.09804774444444442,80.0
1086,1125,1125,2024-01-12,Atlanta Hawks vs Indiana Pacers,draftkings,Indiana Pacers,180,0.3571428571428571,-218,Indiana Pacers,2024-01-12,0.45509395,1,0.09795109285714293,180.0
1006,1042,1042,2024-01-05,Los Angeles Lakers vs Memphis Grizzlies,draftkings,Los Angeles Lakers,-192,0.6575342465753424,160,Los Angeles Lakers,2024-01-05,0.5596588,0,-0.09787544657534242,160.0
1847,1914,1914,2024-03-10,Orlando Magic vs Indiana Pacers,draftkings,Indiana Pacers,110,0.4761904761904761,-130,Indiana Pacers,2024-03-10,0.37844092,1,-0.0977495561904761,-100.0
796,826,826,2023-12-22,Brooklyn Nets vs Denver Nuggets,draftkings,Brooklyn Nets,164,0.3787878787878788,-198,Brooklyn Nets,2023-12-22,0.47640496,0,0.0976170812121212,-100.0
1207,1251,1251,2024-01-20,New York Knicks vs Toronto Raptors,draftkings,Toronto Raptors,240,0.2941176470588235,-298,Toronto Raptors,2024-01-20,0.39161515,0,0.09749750294117654,-100.0
642,665,665,2023-12-11,Oklahoma City Thunder vs Utah Jazz,draftkings,Utah Jazz,550,0.1538461538461538,-800,Utah Jazz,2023-12-11,0.25129563,0,0.09744947615384619,-100.0
872,904,904,2023-12-28,Chicago Bulls vs Indiana Pacers,draftkings,Chicago Bulls,110,0.4761904761904761,-130,Chicago Bulls,2023-12-28,0.37876266,0,-0.09742781619047614,76.92307692307692
1269,1315,1315,2024-01-25,Washington Wizards vs Utah Jazz,draftkings,Washington Wizards,245,0.2898550724637681,-305,Washington Wizards,2024-01-25,0.19255526,0,-0.09729981246376812,32.78688524590164
1097,1137,1137,2024-01-12,Miami Heat vs Orlando Magic,draftkings,Orlando Magic,130,0.4347826086956521,-155,Orlando Magic,2024-01-12,0.53171414,0,0.09693153130434784,-100.0
2243,2325,2325,2024-04-07,Boston Celtics vs Portland Trail Blazers,draftkings,Portland Trail Blazers,900,0.1,-1450,Portland Trail Blazers,2024-04-07,0.1968649,0,0.0968649,-100.0
687,713,713,2023-12-15,Charlotte Hornets vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-238,0.7041420118343196,195,New Orleans Pelicans,2023-12-15,0.6073377,1,-0.09680431183431959,-100.0
948,982,982,2024-01-02,New Orleans Pelicans vs Brooklyn Nets,draftkings,Brooklyn Nets,210,0.3225806451612903,-258,Brooklyn Nets,2024-01-02,0.41872835,0,0.09614770483870971,-100.0
1023,1059,1059,2024-01-07,Orlando Magic vs Atlanta Hawks,draftkings,Orlando Magic,110,0.4761904761904761,-130,Orlando Magic,2024-01-07,0.57222056,1,0.09603008380952388,110.0
1682,1742,1742,2024-02-27,Portland Trail Blazers vs Miami Heat,draftkings,Miami Heat,-278,0.7354497354497355,225,Miami Heat,2024-02-27,0.6396351,1,-0.09581463544973545,-100.0
1514,1569,1569,2024-02-10,Toronto Raptors vs Cleveland Cavaliers,draftkings,Toronto Raptors,275,0.2666666666666666,-345,Toronto Raptors,2024-02-10,0.36241966,0,0.09575299333333337,-100.0
755,783,783,2023-12-19,Milwaukee Bucks vs San Antonio Spurs,draftkings,San Antonio Spurs,850,0.1052631578947368,-1450,San Antonio Spurs,2023-12-19,0.20085013,0,0.0955869721052632,-100.0
419,432,432,2023-11-22,New Orleans Pelicans vs Sacramento Kings,draftkings,New Orleans Pelicans,105,0.4878048780487805,-125,New Orleans Pelicans,2023-11-22,0.5831527,1,0.09534782195121949,105.0
1776,1840,1840,2024-03-05,Toronto Raptors vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-395,0.797979797979798,310,New Orleans Pelicans,2024-03-05,0.70267844,1,-0.095301357979798,-100.0
2176,2254,2254,2024-04-02,Golden State Warriors vs Dallas Mavericks,draftkings,Dallas Mavericks,-108,0.5192307692307693,-112,Dallas Mavericks,2024-04-02,0.61452675,0,0.09529598076923074,-100.0
2011,2083,2083,2024-03-22,Detroit Pistons vs Boston Celtics,draftkings,Detroit Pistons,675,0.1290322580645161,-1050,Detroit Pistons,2024-03-22,0.22424665,0,0.0952143919354839,-100.0
939,972,972,2024-01-01,Utah Jazz vs Dallas Mavericks,draftkings,Dallas Mavericks,-148,0.5967741935483871,124,Dallas Mavericks,2024-01-01,0.50156426,0,-0.09520993354838714,124.0
2367,2453,2453,2024-04-14,New Orleans Pelicans vs Los Angeles Lakers,draftkings,New Orleans Pelicans,-155,0.6078431372549019,130,New Orleans Pelicans,2024-04-14,0.70292443,0,0.09508129274509813,-100.0
2214,2294,2294,2024-04-05,Chicago Bulls vs New York Knicks,draftkings,Chicago Bulls,-118,0.5412844036697247,-102,Chicago Bulls,2024-04-05,0.44633856,1,-0.09494584366972475,-100.0
1629,1688,1688,2024-02-24,Detroit Pistons vs Orlando Magic,draftkings,Detroit Pistons,230,0.303030303030303,-285,Detroit Pistons,2024-02-24,0.2081399,0,-0.094890403030303,35.08771929824562
241,248,248,2023-11-10,San Antonio Spurs vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-265,0.726027397260274,215,Minnesota Timberwolves,2023-11-10,0.82090485,1,0.09487745273972603,37.735849056603776
2168,2246,2246,2024-04-02,Philadelphia 76ers vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-205,0.6721311475409836,170,Oklahoma City Thunder,2024-04-02,0.7670032,0,0.09487205245901642,-100.0
1079,1118,1118,2024-01-11,Oklahoma City Thunder vs Portland Trail Blazers,draftkings,Oklahoma City Thunder,-950,0.9047619047619048,625,Oklahoma City Thunder,2024-01-11,0.81016445,1,-0.09459745476190473,-100.0
1404,1455,1455,2024-02-03,Philadelphia 76ers vs Brooklyn Nets,draftkings,Philadelphia 76ers,-175,0.6363636363636364,145,Philadelphia 76ers,2024-02-03,0.73094034,0,0.09457670363636361,-100.0
649,673,673,2023-12-12,Dallas Mavericks vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-125,0.5555555555555556,105,Los Angeles Lakers,2023-12-12,0.6498741,0,0.09431854444444443,-100.0
2157,2235,2235,2024-04-01,Orlando Magic vs Portland Trail Blazers,draftkings,Portland Trail Blazers,950,0.0952380952380952,-1650,Portland Trail Blazers,2024-04-01,0.189235,0,0.09399690476190478,-100.0
2342,2427,2427,2024-04-12,Sacramento Kings vs Phoenix Suns,draftkings,Sacramento Kings,164,0.3787878787878788,-198,Sacramento Kings,2024-04-12,0.47269323,0,0.09390535121212124,-100.0
1906,1975,1975,2024-03-14,Houston Rockets vs Washington Wizards,draftkings,Washington Wizards,260,0.2777777777777778,-325,Washington Wizards,2024-03-14,0.18401457,0,-0.0937632077777778,30.76923076923077
962,996,996,2024-01-03,Houston Rockets vs Brooklyn Nets,draftkings,Brooklyn Nets,210,0.3225806451612903,-258,Brooklyn Nets,2024-01-03,0.41629833,0,0.09371768483870968,-100.0
123,127,127,2023-11-01,Dallas Mavericks vs Chicago Bulls,draftkings,Dallas Mavericks,-205,0.6721311475409836,170,Dallas Mavericks,2023-11-01,0.7657457,1,0.0936145524590164,48.78048780487805
291,300,300,2023-11-14,Oklahoma City Thunder vs San Antonio Spurs,draftkings,Oklahoma City Thunder,-410,0.803921568627451,320,Oklahoma City Thunder,2023-11-14,0.710348,1,-0.09357356862745103,-100.0
2199,2278,2278,2024-04-04,Miami Heat vs Philadelphia 76ers,draftkings,Miami Heat,-135,0.574468085106383,114,Miami Heat,2024-04-04,0.6674346,0,0.09296651489361696,-100.0
1942,2012,2012,2024-03-17,Milwaukee Bucks vs Phoenix Suns,draftkings,Milwaukee Bucks,-130,0.5652173913043478,110,Milwaukee Bucks,2024-03-17,0.65801847,1,0.09280107869565224,76.92307692307692
430,443,443,2023-11-24,Memphis Grizzlies vs Phoenix Suns,draftkings,Phoenix Suns,-305,0.7530864197530864,245,Phoenix Suns,2023-11-24,0.66093314,1,-0.0921532797530864,-100.0
499,515,515,2023-11-29,Detroit Pistons vs Los Angeles Lakers,draftkings,Los Angeles Lakers,-285,0.7402597402597403,230,Los Angeles Lakers,2023-11-29,0.6482177,1,-0.09204204025974028,-100.0
1945,2015,2015,2024-03-17,Detroit Pistons vs Miami Heat,draftkings,Miami Heat,-265,0.726027397260274,215,Miami Heat,2024-03-17,0.6340618,1,-0.09196559726027398,-100.0
1299,1346,1346,2024-01-27,Denver Nuggets vs Philadelphia 76ers,draftkings,Denver Nuggets,-198,0.6644295302013423,164,Denver Nuggets,2024-01-27,0.57255554,1,-0.09187399020134235,-100.0
2233,2314,2314,2024-04-06,Memphis Grizzlies vs Philadelphia 76ers,draftkings,Memphis Grizzlies,550,0.1538461538461538,-800,Memphis Grizzlies,2024-04-06,0.24562357,0,0.09177741615384621,-100.0
34,35,35,2023-10-27,Memphis Grizzlies vs Denver Nuggets,draftkings,Memphis Grizzlies,170,0.3703703703703703,-205,Memphis Grizzlies,2023-10-27,0.27887952,0,-0.0914908503703703,48.78048780487805
1144,1185,1185,2024-01-15,Toronto Raptors vs Boston Celtics,draftkings,Toronto Raptors,230,0.303030303030303,-285,Toronto Raptors,2024-01-15,0.39442018,0,0.09138987696969703,-100.0
880,912,912,2023-12-28,Golden State Warriors vs Miami Heat,draftkings,Golden State Warriors,-148,0.5967741935483871,124,Golden State Warriors,2023-12-28,0.50556713,0,-0.09120706354838715,124.0
2108,2185,2185,2024-03-29,Orlando Magic vs Los Angeles Clippers,draftkings,Orlando Magic,102,0.495049504950495,-122,Orlando Magic,2024-03-29,0.58621776,0,0.09116825504950504,-100.0
1013,1049,1049,2024-01-06,Washington Wizards vs New York Knicks,draftkings,Washington Wizards,280,0.2631578947368421,-355,Washington Wizards,2024-01-06,0.1720099,0,-0.0911479947368421,28.169014084507044
1833,1899,1899,2024-03-09,Detroit Pistons vs Dallas Mavericks,draftkings,Detroit Pistons,225,0.3076923076923077,-278,Detroit Pistons,2024-03-09,0.21682061,0,-0.09087169769230771,35.97122302158273
1766,1830,1830,2024-03-05,Charlotte Hornets vs Orlando Magic,draftkings,Charlotte Hornets,280,0.2631578947368421,-355,Charlotte Hornets,2024-03-05,0.17259261,0,-0.09056528473684208,28.169014084507044
245,253,253,2023-11-10,Phoenix Suns vs Los Angeles Lakers,draftkings,Phoenix Suns,-166,0.6240601503759399,140,Phoenix Suns,2023-11-10,0.53353995,0,-0.09052020037593989,140.0
1204,1248,1248,2024-01-20,Atlanta Hawks vs Cleveland Cavaliers,draftkings,Atlanta Hawks,114,0.4672897196261682,-135,Atlanta Hawks,2024-01-20,0.37680689,0,-0.09048282962616822,74.07407407407408
205,211,211,2023-11-08,Indiana Pacers vs Utah Jazz,draftkings,Utah Jazz,200,0.3333333333333333,-245,Utah Jazz,2023-11-08,0.24308923,0,-0.09024410333333333,40.816326530612244
91,94,94,2023-10-30,Milwaukee Bucks vs Miami Heat,draftkings,Miami Heat,170,0.3703703703703703,-205,Miami Heat,2023-10-30,0.28044352,0,-0.08992685037037029,48.78048780487805
1759,1823,1823,2024-03-04,Minnesota Timberwolves vs Portland Trail Blazers,draftkings,Portland Trail Blazers,800,0.1111111111111111,-1350,Portland Trail Blazers,2024-03-04,0.20092022,0,0.0898091088888889,-100.0
1380,1430,1430,2024-02-01,Memphis Grizzlies vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-265,0.726027397260274,215,Cleveland Cavaliers,2024-02-01,0.6364454,1,-0.08958199726027394,-100.0
1904,1972,1972,2024-03-14,Chicago Bulls vs Los Angeles Clippers,draftkings,Chicago Bulls,235,0.2985074626865671,-290,Chicago Bulls,2024-03-14,0.38784814,0,0.08934067731343293,-100.0
