Date,Matchup,Bookmaker,Team,Moneyline Odds
2024-02-08T12:00:00Z,New York Knicks vs Dallas Mavericks,draftkings,Dallas Mavericks,-185
2024-02-08T12:00:00Z,New York Knicks vs Dallas Mavericks,draftkings,New York Knicks,154
2024-02-08T12:00:00Z,Memphis Grizzlies vs Chicago Bulls,draftkings,Chicago Bulls,-230
2024-02-08T12:00:00Z,Memphis Grizzlies vs Chicago Bulls,draftkings,Memphis Grizzlies,190
2024-02-08T12:00:00Z,Milwaukee Bucks vs Minnesota Timberwolves,draftkings,Milwaukee Bucks,-120
2024-02-08T12:00:00Z,Milwaukee Bucks vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,100
2024-02-08T12:00:00Z,Portland Trail Blazers vs Detroit Pistons,draftkings,Detroit Pistons,180
2024-02-08T12:00:00Z,Portland Trail Blazers vs Detroit Pistons,draftkings,Portland Trail Blazers,-218
2024-02-08T12:00:00Z,Phoenix Suns vs Utah Jazz,draftkings,Phoenix Suns,-258
2024-02-08T12:00:00Z,Phoenix Suns vs Utah Jazz,draftkings,Utah Jazz,210
2024-02-08T12:00:00Z,Los Angeles Lakers vs Denver Nuggets,draftkings,Denver Nuggets,-162
2024-02-08T12:00:00Z,Los Angeles Lakers vs Denver Nuggets,draftkings,Los Angeles Lakers,140
2024-02-09T12:00:00Z,Philadelphia 76ers vs Atlanta Hawks,draftkings,Atlanta Hawks,-175
2024-02-09T12:00:00Z,Philadelphia 76ers vs Atlanta Hawks,draftkings,Philadelphia 76ers,145
2024-02-09T12:00:00Z,Boston Celtics vs Washington Wizards,draftkings,Boston Celtics,-1800
2024-02-09T12:00:00Z,Boston Celtics vs Washington Wizards,draftkings,Washington Wizards,1000
2024-02-09T12:00:00Z,Toronto Raptors vs Houston Rockets,draftkings,Houston Rockets,114
2024-02-09T12:00:00Z,Toronto Raptors vs Houston Rockets,draftkings,Toronto Raptors,-135
2024-02-09T12:00:00Z,Milwaukee Bucks vs Charlotte Hornets,draftkings,Charlotte Hornets,750
2024-02-09T12:00:00Z,Milwaukee Bucks vs Charlotte Hornets,draftkings,Milwaukee Bucks,-1200
2024-02-09T12:00:00Z,Sacramento Kings vs Denver Nuggets,draftkings,Denver Nuggets,-102
2024-02-09T12:00:00Z,Sacramento Kings vs Denver Nuggets,draftkings,Sacramento Kings,-118
2024-02-09T12:00:00Z,Los Angeles Lakers vs New Orleans Pelicans,draftkings,Los Angeles Lakers,-115
2024-02-09T12:00:00Z,Los Angeles Lakers vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-105
2024-02-10T12:00:00Z,Dallas Mavericks vs Oklahoma City Thunder,draftkings,Dallas Mavericks,114
2024-02-10T12:00:00Z,Dallas Mavericks vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-135
2024-02-10T12:00:00Z,Los Angeles Clippers vs Detroit Pistons,draftkings,Detroit Pistons,850
2024-02-10T12:00:00Z,Los Angeles Clippers vs Detroit Pistons,draftkings,Los Angeles Clippers,-1450
2024-02-10T12:00:00Z,Brooklyn Nets vs San Antonio Spurs,draftkings,Brooklyn Nets,-225
2024-02-10T12:00:00Z,Brooklyn Nets vs San Antonio Spurs,draftkings,San Antonio Spurs,185
2024-02-10T12:00:00Z,Charlotte Hornets vs Memphis Grizzlies,draftkings,Charlotte Hornets,142
2024-02-10T12:00:00Z,Charlotte Hornets vs Memphis Grizzlies,draftkings,Memphis Grizzlies,-170
2024-02-10T12:00:00Z,Orlando Magic vs Chicago Bulls,draftkings,Chicago Bulls,170
2024-02-10T12:00:00Z,Orlando Magic vs Chicago Bulls,draftkings,Orlando Magic,-205
2024-02-10T12:00:00Z,Washington Wizards vs Philadelphia 76ers,draftkings,Philadelphia 76ers,-175
2024-02-10T12:00:00Z,Washington Wizards vs Philadelphia 76ers,draftkings,Washington Wizards,145
2024-02-10T12:00:00Z,Atlanta Hawks vs Houston Rockets,draftkings,Atlanta Hawks,-198
2024-02-10T12:00:00Z,Atlanta Hawks vs Houston Rockets,draftkings,Houston Rockets,164
2024-02-10T12:00:00Z,Toronto Raptors vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-345
2024-02-10T12:00:00Z,Toronto Raptors vs Cleveland Cavaliers,draftkings,Toronto Raptors,275
2024-02-10T12:00:00Z,New York Knicks vs Indiana Pacers,draftkings,Indiana Pacers,-185
2024-02-10T12:00:00Z,New York Knicks vs Indiana Pacers,draftkings,New York Knicks,154
2024-02-10T12:00:00Z,Golden State Warriors vs Phoenix Suns,draftkings,Golden State Warriors,110
2024-02-10T12:00:00Z,Golden State Warriors vs Phoenix Suns,draftkings,Phoenix Suns,-130
2024-02-10T12:00:00Z,Portland Trail Blazers vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-285
2024-02-10T12:00:00Z,Portland Trail Blazers vs New Orleans Pelicans,draftkings,Portland Trail Blazers,225
2024-02-11T12:00:00Z,Miami Heat vs Boston Celtics,draftkings,Boston Celtics,-230
2024-02-11T12:00:00Z,Miami Heat vs Boston Celtics,draftkings,Miami Heat,190
2024-02-11T12:00:00Z,Oklahoma City Thunder vs Sacramento Kings,draftkings,Oklahoma City Thunder,-166
2024-02-11T12:00:00Z,Oklahoma City Thunder vs Sacramento Kings,draftkings,Sacramento Kings,140
2024-02-12T12:00:00Z,Charlotte Hornets vs Indiana Pacers,draftkings,Charlotte Hornets,455
2024-02-12T12:00:00Z,Charlotte Hornets vs Indiana Pacers,draftkings,Indiana Pacers,-625
2024-02-12T12:00:00Z,Cleveland Cavaliers vs Philadelphia 76ers,draftkings,Cleveland Cavaliers,-440
2024-02-12T12:00:00Z,Cleveland Cavaliers vs Philadelphia 76ers,draftkings,Philadelphia 76ers,340
2024-02-12T12:00:00Z,Atlanta Hawks vs Chicago Bulls,draftkings,Atlanta Hawks,-170
2024-02-12T12:00:00Z,Atlanta Hawks vs Chicago Bulls,draftkings,Chicago Bulls,142
2024-02-12T12:00:00Z,Toronto Raptors vs San Antonio Spurs,draftkings,San Antonio Spurs,205
2024-02-12T12:00:00Z,Toronto Raptors vs San Antonio Spurs,draftkings,Toronto Raptors,-250
2024-02-12T12:00:00Z,Milwaukee Bucks vs Denver Nuggets,draftkings,Denver Nuggets,-115
2024-02-12T12:00:00Z,Milwaukee Bucks vs Denver Nuggets,draftkings,Milwaukee Bucks,-105
2024-02-12T12:00:00Z,Houston Rockets vs New York Knicks,draftkings,Houston Rockets,154
2024-02-12T12:00:00Z,Houston Rockets vs New York Knicks,draftkings,New York Knicks,-185
2024-02-12T12:00:00Z,Memphis Grizzlies vs New Orleans Pelicans,draftkings,Memphis Grizzlies,295
2024-02-12T12:00:00Z,Memphis Grizzlies vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-375
2024-02-12T12:00:00Z,Dallas Mavericks vs Washington Wizards,draftkings,Dallas Mavericks,-1050
2024-02-12T12:00:00Z,Dallas Mavericks vs Washington Wizards,draftkings,Washington Wizards,675
2024-02-12T12:00:00Z,Utah Jazz vs Golden State Warriors,draftkings,Golden State Warriors,-112
2024-02-12T12:00:00Z,Utah Jazz vs Golden State Warriors,draftkings,Utah Jazz,-108
2024-02-12T12:00:00Z,Los Angeles Clippers vs Minnesota Timberwolves,draftkings,Los Angeles Clippers,-175
2024-02-12T12:00:00Z,Los Angeles Clippers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,145
2024-02-13T12:00:00Z,Brooklyn Nets vs Boston Celtics,draftkings,Boston Celtics,-360
2024-02-13T12:00:00Z,Brooklyn Nets vs Boston Celtics,draftkings,Brooklyn Nets,285
2024-02-13T12:00:00Z,Orlando Magic vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-155
2024-02-13T12:00:00Z,Orlando Magic vs Oklahoma City Thunder,draftkings,Orlando Magic,130
2024-02-13T12:00:00Z,Milwaukee Bucks vs Miami Heat,draftkings,Miami Heat,260
2024-02-13T12:00:00Z,Milwaukee Bucks vs Miami Heat,draftkings,Milwaukee Bucks,-325
2024-02-13T12:00:00Z,Portland Trail Blazers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-360
2024-02-13T12:00:00Z,Portland Trail Blazers vs Minnesota Timberwolves,draftkings,Portland Trail Blazers,285
2024-02-13T12:00:00Z,Phoenix Suns vs Sacramento Kings,draftkings,Phoenix Suns,-198
2024-02-13T12:00:00Z,Phoenix Suns vs Sacramento Kings,draftkings,Sacramento Kings,164
2024-02-13T12:00:00Z,Los Angeles Lakers vs Detroit Pistons,draftkings,Detroit Pistons,425
2024-02-13T12:00:00Z,Los Angeles Lakers vs Detroit Pistons,draftkings,Los Angeles Lakers,-575
2024-02-14T12:00:00Z,Charlotte Hornets vs Atlanta Hawks,draftkings,Atlanta Hawks,-238
2024-02-14T12:00:00Z,Charlotte Hornets vs Atlanta Hawks,draftkings,Charlotte Hornets,195
2024-02-14T12:00:00Z,Philadelphia 76ers vs Miami Heat,draftkings,Miami Heat,136
2024-02-14T12:00:00Z,Philadelphia 76ers vs Miami Heat,draftkings,Philadelphia 76ers,-162
2024-02-14T12:00:00Z,Orlando Magic vs New York Knicks,draftkings,New York Knicks,124
2024-02-14T12:00:00Z,Orlando Magic vs New York Knicks,draftkings,Orlando Magic,-148
2024-02-14T12:00:00Z,Boston Celtics vs Brooklyn Nets,draftkings,Boston Celtics,-950
2024-02-14T12:00:00Z,Boston Celtics vs Brooklyn Nets,draftkings,Brooklyn Nets,625
2024-02-14T12:00:00Z,Cleveland Cavaliers vs Chicago Bulls,draftkings,Chicago Bulls,320
2024-02-14T12:00:00Z,Cleveland Cavaliers vs Chicago Bulls,draftkings,Cleveland Cavaliers,-410
2024-02-14T12:00:00Z,Toronto Raptors vs Indiana Pacers,draftkings,Indiana Pacers,-175
2024-02-14T12:00:00Z,Toronto Raptors vs Indiana Pacers,draftkings,Toronto Raptors,145
2024-02-14T12:00:00Z,Memphis Grizzlies vs Houston Rockets,draftkings,Houston Rockets,-155
2024-02-14T12:00:00Z,Memphis Grizzlies vs Houston Rockets,draftkings,Memphis Grizzlies,130
2024-02-14T12:00:00Z,New Orleans Pelicans vs Washington Wizards,draftkings,New Orleans Pelicans,-900
2024-02-14T12:00:00Z,New Orleans Pelicans vs Washington Wizards,draftkings,Washington Wizards,600
2024-02-14T12:00:00Z,Dallas Mavericks vs San Antonio Spurs,draftkings,Dallas Mavericks,-600
2024-02-14T12:00:00Z,Dallas Mavericks vs San Antonio Spurs,draftkings,San Antonio Spurs,440
2024-02-14T12:00:00Z,Denver Nuggets vs Sacramento Kings,draftkings,Denver Nuggets,-245
2024-02-14T12:00:00Z,Denver Nuggets vs Sacramento Kings,draftkings,Sacramento Kings,200
2024-02-14T12:00:00Z,Phoenix Suns vs Detroit Pistons,draftkings,Detroit Pistons,600
2024-02-14T12:00:00Z,Phoenix Suns vs Detroit Pistons,draftkings,Phoenix Suns,-900
2024-02-14T12:00:00Z,Utah Jazz vs Los Angeles Lakers,draftkings,Los Angeles Lakers,180
2024-02-14T12:00:00Z,Utah Jazz vs Los Angeles Lakers,draftkings,Utah Jazz,-218
2024-02-14T12:00:00Z,Golden State Warriors vs Los Angeles Clippers,draftkings,Golden State Warriors,-148
2024-02-14T12:00:00Z,Golden State Warriors vs Los Angeles Clippers,draftkings,Los Angeles Clippers,124
2024-02-15T12:00:00Z,Memphis Grizzlies vs Milwaukee Bucks,draftkings,Memphis Grizzlies,470
2024-02-15T12:00:00Z,Memphis Grizzlies vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-650
2024-02-15T12:00:00Z,Utah Jazz vs Golden State Warriors,draftkings,Golden State Warriors,-122
2024-02-15T12:00:00Z,Utah Jazz vs Golden State Warriors,draftkings,Utah Jazz,110
2024-02-15T12:00:00Z,Portland Trail Blazers vs Minnesota Timberwolves,draftkings,Minnesota Timberwolves,-410
2024-02-15T12:00:00Z,Portland Trail Blazers vs Minnesota Timberwolves,draftkings,Portland Trail Blazers,320
2024-02-22T12:00:00Z,Cleveland Cavaliers vs Orlando Magic,draftkings,Cleveland Cavaliers,-265
2024-02-22T12:00:00Z,Cleveland Cavaliers vs Orlando Magic,draftkings,Orlando Magic,215
2024-02-22T12:00:00Z,Toronto Raptors vs Brooklyn Nets,draftkings,Brooklyn Nets,105
2024-02-22T12:00:00Z,Toronto Raptors vs Brooklyn Nets,draftkings,Toronto Raptors,-130
2024-02-22T12:00:00Z,Indiana Pacers vs Detroit Pistons,draftkings,Detroit Pistons,490
2024-02-22T12:00:00Z,Indiana Pacers vs Detroit Pistons,draftkings,Indiana Pacers,-675
2024-02-22T12:00:00Z,Philadelphia 76ers vs New York Knicks,draftkings,New York Knicks,-102
2024-02-22T12:00:00Z,Philadelphia 76ers vs New York Knicks,draftkings,Philadelphia 76ers,-118
2024-02-22T12:00:00Z,Dallas Mavericks vs Phoenix Suns,draftkings,Dallas Mavericks,-148
2024-02-22T12:00:00Z,Dallas Mavericks vs Phoenix Suns,draftkings,Phoenix Suns,124
2024-02-22T12:00:00Z,New Orleans Pelicans vs Houston Rockets,draftkings,Houston Rockets,225
2024-02-22T12:00:00Z,New Orleans Pelicans vs Houston Rockets,draftkings,New Orleans Pelicans,-278
2024-02-22T12:00:00Z,Chicago Bulls vs Boston Celtics,draftkings,Boston Celtics,-310
2024-02-22T12:00:00Z,Chicago Bulls vs Boston Celtics,draftkings,Chicago Bulls,250
2024-02-22T12:00:00Z,Oklahoma City Thunder vs Los Angeles Clippers,draftkings,Los Angeles Clippers,110
2024-02-22T12:00:00Z,Oklahoma City Thunder vs Los Angeles Clippers,draftkings,Oklahoma City Thunder,-130
2024-02-22T12:00:00Z,Utah Jazz vs Charlotte Hornets,draftkings,Charlotte Hornets,370
2024-02-22T12:00:00Z,Utah Jazz vs Charlotte Hornets,draftkings,Utah Jazz,-485
2024-02-22T12:00:00Z,Denver Nuggets vs Washington Wizards,draftkings,Denver Nuggets,-1200
2024-02-22T12:00:00Z,Denver Nuggets vs Washington Wizards,draftkings,Washington Wizards,750
2024-02-22T12:00:00Z,Golden State Warriors vs Los Angeles Lakers,draftkings,Golden State Warriors,-205
2024-02-22T12:00:00Z,Golden State Warriors vs Los Angeles Lakers,draftkings,Los Angeles Lakers,170
2024-02-22T12:00:00Z,Sacramento Kings vs San Antonio Spurs,draftkings,Sacramento Kings,-410
2024-02-22T12:00:00Z,Sacramento Kings vs San Antonio Spurs,draftkings,San Antonio Spurs,320
2024-02-23T12:00:00Z,Atlanta Hawks vs Toronto Raptors,draftkings,Atlanta Hawks,-270
2024-02-23T12:00:00Z,Atlanta Hawks vs Toronto Raptors,draftkings,Toronto Raptors,220
2024-02-23T12:00:00Z,Philadelphia 76ers vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-170
2024-02-23T12:00:00Z,Philadelphia 76ers vs Cleveland Cavaliers,draftkings,Philadelphia 76ers,142
2024-02-23T12:00:00Z,Houston Rockets vs Phoenix Suns,draftkings,Houston Rockets,140
2024-02-23T12:00:00Z,Houston Rockets vs Phoenix Suns,draftkings,Phoenix Suns,-166
2024-02-23T12:00:00Z,Memphis Grizzlies vs Los Angeles Clippers,draftkings,Los Angeles Clippers,-410
2024-02-23T12:00:00Z,Memphis Grizzlies vs Los Angeles Clippers,draftkings,Memphis Grizzlies,320
2024-02-23T12:00:00Z,New Orleans Pelicans vs Miami Heat,draftkings,Miami Heat,130
2024-02-23T12:00:00Z,New Orleans Pelicans vs Miami Heat,draftkings,New Orleans Pelicans,-155
2024-02-23T12:00:00Z,Oklahoma City Thunder vs Washington Wizards,draftkings,Oklahoma City Thunder,-1450
2024-02-23T12:00:00Z,Oklahoma City Thunder vs Washington Wizards,draftkings,Washington Wizards,850
2024-02-23T12:00:00Z,Golden State Warriors vs Charlotte Hornets,draftkings,Charlotte Hornets,625
2024-02-23T12:00:00Z,Golden State Warriors vs Charlotte Hornets,draftkings,Golden State Warriors,-950
2024-02-23T12:00:00Z,Portland Trail Blazers vs Denver Nuggets,draftkings,Denver Nuggets,-440
2024-02-23T12:00:00Z,Portland Trail Blazers vs Denver Nuggets,draftkings,Portland Trail Blazers,340
2024-02-23T12:00:00Z,Minnesota Timberwolves vs Milwaukee Bucks,draftkings,Milwaukee Bucks,145
2024-02-23T12:00:00Z,Minnesota Timberwolves vs Milwaukee Bucks,draftkings,Minnesota Timberwolves,-175
2024-02-23T12:00:00Z,Los Angeles Lakers vs San Antonio Spurs,draftkings,Los Angeles Lakers,-425
2024-02-23T12:00:00Z,Los Angeles Lakers vs San Antonio Spurs,draftkings,San Antonio Spurs,330
2024-02-24T12:00:00Z,Detroit Pistons vs Orlando Magic,draftkings,Detroit Pistons,230
2024-02-24T12:00:00Z,Detroit Pistons vs Orlando Magic,draftkings,Orlando Magic,-285
2024-02-24T12:00:00Z,New York Knicks vs Boston Celtics,draftkings,Boston Celtics,-270
2024-02-24T12:00:00Z,New York Knicks vs Boston Celtics,draftkings,New York Knicks,220
2024-02-24T12:00:00Z,Minnesota Timberwolves vs Brooklyn Nets,draftkings,Brooklyn Nets,250
2024-02-24T12:00:00Z,Minnesota Timberwolves vs Brooklyn Nets,draftkings,Minnesota Timberwolves,-310
2024-02-25T12:00:00Z,Philadelphia 76ers vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-218
2024-02-25T12:00:00Z,Philadelphia 76ers vs Milwaukee Bucks,draftkings,Philadelphia 76ers,180
2024-02-25T12:00:00Z,Phoenix Suns vs Los Angeles Lakers,draftkings,Los Angeles Lakers,145
2024-02-25T12:00:00Z,Phoenix Suns vs Los Angeles Lakers,draftkings,Phoenix Suns,-175
2024-02-25T12:00:00Z,Indiana Pacers vs Dallas Mavericks,draftkings,Dallas Mavericks,-120
2024-02-25T12:00:00Z,Indiana Pacers vs Dallas Mavericks,draftkings,Indiana Pacers,100
2024-02-25T12:00:00Z,Washington Wizards vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-650
2024-02-25T12:00:00Z,Washington Wizards vs Cleveland Cavaliers,draftkings,Washington Wizards,470
2024-02-25T12:00:00Z,Atlanta Hawks vs Orlando Magic,draftkings,Atlanta Hawks,-102
2024-02-25T12:00:00Z,Atlanta Hawks vs Orlando Magic,draftkings,Orlando Magic,-118
2024-02-25T12:00:00Z,New Orleans Pelicans vs Chicago Bulls,draftkings,Chicago Bulls,130
2024-02-25T12:00:00Z,New Orleans Pelicans vs Chicago Bulls,draftkings,New Orleans Pelicans,-155
2024-02-25T12:00:00Z,Golden State Warriors vs Denver Nuggets,draftkings,Denver Nuggets,-112
2024-02-25T12:00:00Z,Golden State Warriors vs Denver Nuggets,draftkings,Golden State Warriors,-108
2024-02-25T12:00:00Z,Houston Rockets vs Oklahoma City Thunder,draftkings,Houston Rockets,195
2024-02-25T12:00:00Z,Houston Rockets vs Oklahoma City Thunder,draftkings,Oklahoma City Thunder,-238
2024-02-25T12:00:00Z,Utah Jazz vs San Antonio Spurs,draftkings,San Antonio Spurs,215
2024-02-25T12:00:00Z,Utah Jazz vs San Antonio Spurs,draftkings,Utah Jazz,-265
2024-02-25T12:00:00Z,Portland Trail Blazers vs Charlotte Hornets,draftkings,Charlotte Hornets,124
2024-02-25T12:00:00Z,Portland Trail Blazers vs Charlotte Hornets,draftkings,Portland Trail Blazers,-148
2024-02-25T12:00:00Z,Los Angeles Clippers vs Sacramento Kings,draftkings,Los Angeles Clippers,-250
2024-02-25T12:00:00Z,Los Angeles Clippers vs Sacramento Kings,draftkings,Sacramento Kings,205
2024-02-26T12:00:00Z,Indiana Pacers vs Toronto Raptors,draftkings,Indiana Pacers,-250
2024-02-26T12:00:00Z,Indiana Pacers vs Toronto Raptors,draftkings,Toronto Raptors,205
2024-02-26T12:00:00Z,New York Knicks vs Detroit Pistons,draftkings,Detroit Pistons,455
2024-02-26T12:00:00Z,New York Knicks vs Detroit Pistons,draftkings,New York Knicks,-625
2024-02-26T12:00:00Z,Memphis Grizzlies vs Brooklyn Nets,draftkings,Brooklyn Nets,-125
2024-02-26T12:00:00Z,Memphis Grizzlies vs Brooklyn Nets,draftkings,Memphis Grizzlies,105
2024-02-26T12:00:00Z,Sacramento Kings vs Miami Heat,draftkings,Miami Heat,240
2024-02-26T12:00:00Z,Sacramento Kings vs Miami Heat,draftkings,Sacramento Kings,-298
2024-02-27T12:00:00Z,Orlando Magic vs Brooklyn Nets,draftkings,Brooklyn Nets,295
2024-02-27T12:00:00Z,Orlando Magic vs Brooklyn Nets,draftkings,Orlando Magic,-375
2024-02-27T12:00:00Z,Cleveland Cavaliers vs Dallas Mavericks,draftkings,Cleveland Cavaliers,-180
2024-02-27T12:00:00Z,Cleveland Cavaliers vs Dallas Mavericks,draftkings,Dallas Mavericks,150
2024-02-27T12:00:00Z,Washington Wizards vs Golden State Warriors,draftkings,Golden State Warriors,-625
2024-02-27T12:00:00Z,Washington Wizards vs Golden State Warriors,draftkings,Washington Wizards,455
2024-02-27T12:00:00Z,Atlanta Hawks vs Utah Jazz,draftkings,Atlanta Hawks,-130
2024-02-27T12:00:00Z,Atlanta Hawks vs Utah Jazz,draftkings,Utah Jazz,110
2024-02-27T12:00:00Z,Boston Celtics vs Philadelphia 76ers,draftkings,Boston Celtics,-750
2024-02-27T12:00:00Z,Boston Celtics vs Philadelphia 76ers,draftkings,Philadelphia 76ers,525
2024-02-27T12:00:00Z,New York Knicks vs New Orleans Pelicans,draftkings,New Orleans Pelicans,-142
2024-02-27T12:00:00Z,New York Knicks vs New Orleans Pelicans,draftkings,New York Knicks,120
2024-02-27T12:00:00Z,Chicago Bulls vs Detroit Pistons,draftkings,Chicago Bulls,-625
2024-02-27T12:00:00Z,Chicago Bulls vs Detroit Pistons,draftkings,Detroit Pistons,455
2024-02-27T12:00:00Z,Milwaukee Bucks vs Charlotte Hornets,draftkings,Charlotte Hornets,850
2024-02-27T12:00:00Z,Milwaukee Bucks vs Charlotte Hornets,draftkings,Milwaukee Bucks,-1450
2024-02-27T12:00:00Z,Minnesota Timberwolves vs San Antonio Spurs,draftkings,Minnesota Timberwolves,-1050
2024-02-27T12:00:00Z,Minnesota Timberwolves vs San Antonio Spurs,draftkings,San Antonio Spurs,675
2024-02-27T12:00:00Z,Portland Trail Blazers vs Miami Heat,draftkings,Miami Heat,-278
2024-02-27T12:00:00Z,Portland Trail Blazers vs Miami Heat,draftkings,Portland Trail Blazers,225
2024-02-27T12:00:00Z,Oklahoma City Thunder vs Houston Rockets,draftkings,Houston Rockets,380
2024-02-27T12:00:00Z,Oklahoma City Thunder vs Houston Rockets,draftkings,Oklahoma City Thunder,-500
2024-02-28T12:00:00Z,Indiana Pacers vs New Orleans Pelicans,draftkings,Indiana Pacers,-230
2024-02-28T12:00:00Z,Indiana Pacers vs New Orleans Pelicans,draftkings,New Orleans Pelicans,190
2024-02-28T12:00:00Z,Toronto Raptors vs Dallas Mavericks,draftkings,Dallas Mavericks,-162
2024-02-28T12:00:00Z,Toronto Raptors vs Dallas Mavericks,draftkings,Toronto Raptors,136
2024-02-28T12:00:00Z,Chicago Bulls vs Cleveland Cavaliers,draftkings,Chicago Bulls,160
2024-02-28T12:00:00Z,Chicago Bulls vs Cleveland Cavaliers,draftkings,Cleveland Cavaliers,-192
2024-02-28T12:00:00Z,Minnesota Timberwolves vs Memphis Grizzlies,draftkings,Memphis Grizzlies,625
2024-02-28T12:00:00Z,Minnesota Timberwolves vs Memphis Grizzlies,draftkings,Minnesota Timberwolves,-900
2024-02-28T12:00:00Z,Denver Nuggets vs Sacramento Kings,draftkings,Denver Nuggets,-345
2024-02-28T12:00:00Z,Denver Nuggets vs Sacramento Kings,draftkings,Sacramento Kings,275
2024-02-28T12:00:00Z,Los Angeles Clippers vs Los Angeles Lakers,draftkings,Los Angeles Clippers,-166
2024-02-28T12:00:00Z,Los Angeles Clippers vs Los Angeles Lakers,draftkings,Los Angeles Lakers,140
2024-02-29T12:00:00Z,Charlotte Hornets vs Milwaukee Bucks,draftkings,Charlotte Hornets,525
2024-02-29T12:00:00Z,Charlotte Hornets vs Milwaukee Bucks,draftkings,Milwaukee Bucks,-750
